Line,Pre-Weight,Recipe,Location,Wet Weight,Wet Result,Wet Pass/Fail,Dry Weight,WPP,Pass/Fail,Passes,Flow,Size
S006,43.767,38,B,44.634,858,PASS,44.617,294,1,150,83.268,38
S006,44.274,38,A,45.122,839,PASS,45.105,288,1,150,88.893,38
S006,45.535,38,A,46.416,872,PASS,46.399,299,1,150,88.885,38
S006,44.368,38,C,45.248,871,PASS,45.231,299,1,150,82.95,38
S006,45.535,38,C,46.438,894,FAIL,46.419,306,1,150,82.946,38
S006,44.271,38,C,45.161,881,PASS,45.142,302,1,150,83.265,38
S006,44.147,38,B,45.029,873,PASS,45.01,299,1,150,82.952,38
S006,44.379,38,B,45.247,859,PASS,45.228,294,1,150,82.953,38
S006,43.584,38,D,44.428,835,PASS,44.416,288,1,150,88.884,38
S006,43.406,38,D,44.067,654,FAIL,44.057,226,0,150,88.872,38
S006,44.38,38,D,45.244,855,PASS,45.229,294,1,150,88.936,38
S006,43.382,38,A,44.229,838,PASS,44.215,289,1,150,88.887,38
S006,44.352,38,A,45.206,845,PASS,45.194,292,1,150,88.891,38
S006,45.476,38,A,46.361,876,PASS,46.348,302,1,140,95.392,38
S006,45.505,38,A,46.384,870,PASS,46.367,299,1,140,95.403,38
S006,44.345,38,A,45.226,872,PASS,45.211,300,1,140,95.399,38
S006,45.356,38,A,46.222,857,PASS,46.202,293,1,140,95.397,38
S006,43.998,38,C,44.812,806,PASS,44.801,278,1,140,112.404,38
S006,43.504,38,C,44.371,858,PASS,44.359,296,1,140,113.928,38
S006,44.281,38,A,45.134,844,PASS,45.124,292,1,140,95.393,38
S006,45.659,38,A,46.427,760,FAIL,46.417,263,0,140,95.397,38
S006,44.407,38,B,45.211,796,FAIL,45.202,275,1,140,113.933,38
S006,45.664,38,D,46.558,885,PASS,46.547,306,1,140,95.395,38
S006,45.681,38,D,46.558,868,PASS,46.552,302,1,140,95.393,38
S006,44.592,38,B,45.396,796,FAIL,45.394,278,1,140,113.905,38
S006,43.953,38,B,44.751,790,FAIL,44.739,272,1,140,111.569,38
S006,44.258,38,C,45.121,854,PASS,45.107,294,1,140,113.909,38
S006,45.583,38,C,46.4,809,PASS,46.387,279,1,140,111.403,38
S006,44.342,38,C,45.19,839,PASS,45.184,292,1,140,113.932,38
S006,45.588,38,B,46.418,822,PASS,46.42,288,1,140,113.937,38
S006,45.742,38,B,46.624,873,PASS,46.609,300,1,140,114.379,38
S006,44.509,38,D,45.382,864,PASS,45.366,297,1,140,95.414,38
S006,44.449,38,C,45.383,924,FAIL,45.363,317,0,140,114.337,38
S006,44.047,38,D,44.88,825,PASS,44.87,285,1,140,95.41,38
S006,45.789,38,A,46.659,861,PASS,46.645,297,1,140,95.408,38
S006,44.2,38,A,45.039,830,PASS,45.023,285,1,140,95.43,38
S006,44.338,38,A,45.199,852,PASS,45.184,293,1,140,95.472,38
S006,44.175,38,D,45.016,832,PASS,45,286,1,140,95.438,38
S006,45.719,38,C,46.687,958,FAIL,46.678,332,0,150,82.962,38
S006,45.625,38,C,46.603,968,FAIL,46.585,333,0,150,83.166,38
S006,44.587,38,B,45.503,907,FAIL,45.482,310,1,150,83.161,38
S006,45.449,38,C,46.402,943,FAIL,46.379,322,0,150,83.077,38
S006,44.465,38,D,45.383,909,FAIL,45.366,312,1,150,88.931,38
S006,44.581,38,D,45.483,893,FAIL,45.465,306,1,150,88.873,38
S006,43.416,38,A,44.291,866,PASS,44.269,296,1,150,88.897,38
S006,45.459,38,B,46.385,917,FAIL,46.363,313,1,150,83.176,38
S006,44.118,38,A,45.029,902,FAIL,45.009,309,1,150,88.878,38
S006,45.727,38,D,46.592,856,PASS,46.577,294,1,150,88.889,38
S006,44.315,38,B,45.224,900,FAIL,45.203,308,1,150,83.12,38
S006,43.997,38,C,44.934,927,FAIL,44.913,317,0,150,83.176,38
S006,45.626,38,D,46.535,900,FAIL,46.515,308,1,150,88.97,38
S008,45.568,38,A,46.465,888,PASS,46.448,305,1,134,101.525,38
S008,45.584,38,C,46.436,843,PASS,46.423,291,1,134,98.926,38
S008,45.406,38,C,46.324,909,FAIL,46.305,311,1,134,98.914,38
S008,45.547,38,B,46.38,825,PASS,46.361,282,1,134,98.913,38
S008,45.387,38,D,46.271,875,PASS,46.254,300,1,134,101.502,38
S008,45.568,38,D,46.396,820,PASS,46.378,281,1,134,101.5,38
S008,45.546,38,A,46.412,857,PASS,46.406,298,1,134,101.507,38
S008,45.566,38,A,46.458,883,PASS,46.441,303,1,134,101.511,38
S008,45.531,38,C,46.455,915,FAIL,46.44,315,0,134,98.923,38
S008,45.585,38,C,46.461,867,PASS,46.449,299,1,134,98.914,38
S008,45.539,38,B,46.389,841,PASS,46.375,290,1,134,98.932,38
S008,45.589,38,B,46.499,901,FAIL,46.481,309,1,134,98.921,38
S008,45.541,38,A,46.45,900,FAIL,46.434,309,1,134,101.511,38
S008,45.576,38,A,46.439,854,PASS,46.422,293,1,134,101.511,38
S008,45.466,38,D,46.337,862,PASS,46.32,296,1,134,101.497,38
S008,45.567,38,D,46.456,880,PASS,46.435,301,1,134,101.495,38
S008,45.419,38,B,46.336,908,FAIL,46.317,311,1,134,98.921,38
S008,45.536,38,B,46.427,882,PASS,46.403,300,1,134,98.924,38
S008,45.315,38,C,46.196,872,PASS,46.174,298,1,134,98.934,38
S008,45.509,38,C,46.408,890,FAIL,46.396,307,1,134,98.913,38
S008,45.625,38,A,46.526,892,FAIL,46.506,305,1,134,101.506,38
S008,45.593,38,A,46.49,888,PASS,46.474,305,1,134,101.502,38
S008,45.542,38,D,46.424,873,PASS,46.413,302,1,134,101.498,38
S006,43.949,38,C,44.821,863,PASS,44.808,298,1,146,83.865,38
S006,44.093,38,D,44.959,857,PASS,44.942,294,1,146,88.443,38
S006,46.677,38,B,47.517,831,PASS,47.503,286,1,146,83.867,38
S006,45.438,38,A,46.288,841,PASS,46.274,290,1,146,88.443,38
S006,44.11,38,D,44.907,789,FAIL,44.891,271,0,146,88.439,38
S006,44.346,38,C,45.224,869,PASS,45.202,297,1,146,83.863,38
S006,44.302,38,A,45.135,825,PASS,45.114,281,1,146,88.436,38
S006,45.44,38,B,46.308,859,PASS,46.293,296,1,146,83.871,38
S006,45.442,38,A,46.214,764,FAIL,46.208,265,0,146,88.456,38
S006,44.304,38,C,45.176,863,PASS,45.156,295,1,146,83.88,38
S006,44.051,38,D,44.909,849,PASS,44.887,290,1,146,88.426,38
S006,44.352,38,C,45.105,745,FAIL,45.096,258,0,146,83.851,38
S008,45.558,38,A,46.419,852,PASS,46.413,296,1,134,101.507,38
S008,45.607,38,D,46.496,880,PASS,46.495,308,1,134,101.488,38
S008,45.531,38,D,46.408,868,PASS,46.391,298,1,134,101.507,38
S008,45.561,38,B,46.388,819,PASS,46.388,287,1,134,97.907,38
S008,45.559,38,C,46.451,883,PASS,46.449,308,1,134,97.907,38
S008,45.556,38,C,46.41,845,PASS,46.396,291,1,134,97.92,38
S008,45.575,38,D,46.469,885,PASS,46.45,303,1,134,101.493,38
S008,45.535,38,D,46.348,805,PASS,46.342,280,1,134,101.485,38
S008,45.552,38,A,46.407,846,PASS,46.402,294,1,134,101.512,38
S008,45.57,38,A,46.477,898,FAIL,46.452,306,1,134,101.513,38
S008,45.587,38,A,46.442,846,PASS,46.425,290,1,138,89.908,38
S008,45.631,38,D,46.508,868,PASS,46.504,302,1,138,89.917,38
S008,45.523,38,D,46.401,869,PASS,46.387,299,1,138,89.933,38
S008,45.531,38,B,46.392,852,PASS,46.368,290,1,138,91.403,38
S008,45.591,38,B,46.41,811,PASS,46.404,282,1,138,91.393,38
S008,45.515,38,C,46.384,860,PASS,46.39,303,1,138,91.396,38
S008,45.49,38,C,46.392,893,FAIL,46.375,307,1,138,91.401,38
S008,45.615,38,D,46.519,895,FAIL,46.503,308,1,138,89.916,38
S008,45.58,38,D,46.437,848,PASS,46.403,285,1,138,89.928,38
S008,45.518,38,A,46.421,894,FAIL,46.416,311,1,138,89.927,38
S008,45.665,38,A,46.555,881,PASS,46.537,302,1,138,89.909,38
S008,45.565,38,B,46.441,867,PASS,46.42,296,1,138,91.395,38
S006,45.768,38,B,46.563,787,FAIL,46.558,274,1,150,82.953,38
S006,44.456,38,A,45.34,875,PASS,45.322,300,1,150,88.888,38
S006,44.453,38,A,45.313,851,PASS,45.296,292,1,146,89.937,38
S006,45.676,38,C,46.208,527,FAIL,46.205,183,0,146,83.852,38
S006,44.412,38,C,45.274,853,PASS,45.25,290,1,150,82.945,38
S006,44.529,38,A,45.386,848,PASS,45.377,294,1,150,88.889,38
S006,45.684,38,B,46.583,890,FAIL,46.562,304,1,150,82.95,38
S006,43.76,38,B,44.217,452,FAIL,44.212,157,0,146,83.85,38
S006,44.449,38,D,45.316,858,PASS,45.3,295,1,146,89.941,38
S006,44.447,38,D,45.314,858,PASS,45.297,294,1,150,88.887,38
S006,44.006,38,D,44.904,889,PASS,44.889,306,1,150,88.895,38
S006,44.588,38,A,45.455,858,PASS,45.436,294,1,150,88.892,38
S006,44.55,38,A,45.4,841,PASS,45.381,288,1,146,89.939,38
S006,44.571,38,C,45.447,867,PASS,45.43,298,1,146,83.852,38
S006,44.047,38,C,44.933,877,PASS,44.911,299,1,150,82.947,38
S006,44.118,38,C,45.03,903,FAIL,45.007,308,1,150,82.946,38
S006,44.212,38,B,44.96,740,FAIL,44.944,254,0,150,82.955,38
S006,44.003,38,B,44.864,852,PASS,44.845,292,1,146,83.856,38
S006,44.445,38,D,45.34,886,PASS,45.323,304,1,146,89.942,38
S006,44.503,38,D,45.381,869,PASS,45.362,298,1,150,88.881,38
S006,44.113,38,B,45.017,895,FAIL,44.994,305,1,150,82.951,38
S006,44.165,38,A,45.055,881,PASS,45.034,301,1,150,88.888,38
S006,44.174,38,A,45.012,829,PASS,44.997,285,1,146,89.948,38
S006,45.804,38,C,46.751,937,FAIL,46.736,323,0,150,82.994,38
S006,44.385,38,C,45.224,830,PASS,45.211,286,1,146,83.855,38
S006,43.987,38,D,44.861,865,PASS,44.845,297,1,146,89.946,38
S006,44.279,38,B,45.137,849,PASS,45.122,292,1,146,83.86,38
S006,44.18,38,A,45.04,851,PASS,45.03,294,1,146,89.944,38
S006,44.113,38,D,45.008,886,PASS,44.983,301,1,146,89.938,38
S006,45.561,38,D,46.415,845,PASS,46.409,294,1,146,89.957,38
S006,44.224,38,C,45.077,844,PASS,45.065,291,1,146,83.865,38
S006,43.492,38,A,44.375,874,PASS,44.352,298,1,146,89.941,38
S006,44.295,38,B,45.15,846,PASS,45.134,291,1,146,83.858,38
S006,43.862,38,C,44.647,777,FAIL,44.612,260,0,146,83.852,38
S006,43.938,38,D,44.832,885,PASS,44.804,300,1,146,89.94,38
S006,43.441,38,B,44.294,844,PASS,44.272,288,1,146,83.856,38
S006,43.814,38,A,44.666,843,PASS,44.654,291,1,146,89.947,38
S006,43.554,38,C,44.436,873,PASS,44.423,301,1,146,83.85,38
S006,44.071,38,D,44.944,864,PASS,44.936,300,1,146,89.944,38
S006,44.51,38,C,45.408,889,PASS,45.389,305,1,146,83.854,38
S006,43.644,38,A,44.435,783,FAIL,44.419,268,0,146,89.921,38
S006,43.923,38,B,44.742,811,PASS,44.736,282,1,146,83.851,38
S006,44.216,38,B,45.027,803,FAIL,45.015,277,1,146,83.867,38
S006,44.028,38,C,44.908,871,PASS,44.896,301,1,146,83.84,38
S006,45.572,38,D,46.503,922,FAIL,46.484,316,0,146,89.906,38
S006,45.521,38,B,46.382,852,PASS,46.365,292,1,146,83.862,38
S006,44.566,38,A,45.433,858,PASS,45.424,297,1,146,89.947,38
S006,44.086,38,C,44.976,881,PASS,44.968,306,1,146,83.877,38
S006,44.193,38,B,45.014,813,PASS,45,280,1,150,82.951,38
S006,43.601,38,D,44.456,846,PASS,44.442,291,1,150,88.882,38
S006,43.689,38,D,44.496,799,FAIL,44.482,275,1,140,94.404,38
S006,43.591,38,D,44.449,849,PASS,44.432,291,1,140,94.94,38
S006,43.609,38,A,44.446,828,PASS,44.43,284,1,140,94.404,38
S006,44.344,38,A,45.24,887,PASS,45.224,305,1,150,88.889,38
S006,45.61,38,C,46.543,924,FAIL,46.52,315,0,150,82.946,38
S006,44.35,38,C,45.172,814,PASS,45.159,280,1,140,110.899,38
S006,44.514,38,A,45.355,832,PASS,45.341,287,1,140,94.959,38
S006,44.159,38,B,44.946,779,FAIL,44.947,273,1,140,112.279,38
S006,44.444,38,B,45.307,854,PASS,45.289,293,1,150,82.951,38
S006,44.454,38,D,45.262,800,FAIL,45.244,274,1,150,88.887,38
S006,43.549,38,D,44.358,801,FAIL,44.346,276,1,140,94.376,38
S006,43.793,38,C,44.662,860,PASS,44.646,296,1,150,82.95,38
S006,43.643,38,A,44.458,807,PASS,44.449,279,1,140,94.394,38
S006,43.836,38,A,44.741,896,FAIL,44.727,309,1,150,88.895,38
S006,44.056,38,C,44.863,799,FAIL,44.849,275,1,140,111.406,38
S006,45.59,38,C,46.426,827,PASS,46.409,284,1,140,112.272,38
S006,44.299,38,B,45.137,829,PASS,45.129,288,1,150,82.951,38
S006,45.567,38,B,46.389,814,PASS,46.376,280,1,140,113.315,38
S006,45.692,38,B,46.424,725,FAIL,46.41,249,0,140,110.397,38
S006,44.461,38,C,45.353,883,PASS,45.337,303,1,150,82.945,38
S006,45.695,38,C,46.627,923,FAIL,46.608,316,0,150,82.941,38
S006,44.485,38,A,45.345,851,PASS,45.331,293,1,150,88.883,38
S006,44.481,38,D,45.344,854,PASS,45.335,296,1,150,88.889,38
S006,44.549,38,C,45.456,898,FAIL,45.431,306,1,150,82.956,38
S006,45.654,38,A,46.523,860,PASS,46.506,295,1,150,88.883,38
S006,45.572,38,B,46.508,926,FAIL,46.484,316,0,150,82.952,38
S006,43.558,38,A,44.45,883,PASS,44.431,302,1,150,88.889,38
S006,43.714,38,C,44.596,873,PASS,44.576,299,1,150,82.954,38
S006,44.666,38,D,45.574,899,FAIL,45.554,308,1,150,88.888,38
S006,44.345,38,C,45.206,852,PASS,45.188,292,1,140,114.654,38
S006,45.484,38,A,46.359,866,PASS,46.343,298,1,150,88.885,38
S006,44.116,38,B,44.988,863,PASS,44.972,297,1,150,82.954,38
S006,44.542,38,D,45.269,720,FAIL,45.255,247,0,150,88.888,38
S006,44.282,38,C,45.186,895,FAIL,45.166,306,1,150,82.95,38
S006,44.395,38,B,45.178,775,FAIL,45.161,265,0,140,114.034,38
S006,45.612,38,B,46.519,898,FAIL,46.499,307,1,150,82.945,38
S006,44.244,38,A,45.086,833,PASS,45.077,289,1,150,88.879,38
S006,44.329,38,B,45.173,835,PASS,45.159,288,1,140,115.068,38
S006,44.117,38,A,44.936,811,PASS,44.925,280,1,140,95.395,38
S006,44.258,38,D,45.116,849,PASS,45.109,295,1,140,95.377,38
S006,44.336,38,D,45.185,840,PASS,45.173,290,1,140,95.397,38
S006,44.308,38,C,45.141,825,PASS,45.131,285,1,140,112.918,38
S006,45.573,38,A,46.401,820,PASS,46.388,282,1,140,94.936,38
S006,44.177,38,B,44.949,764,FAIL,44.937,263,0,140,114.343,38
S006,44.096,38,A,44.952,847,PASS,44.946,294,1,140,95.396,38
S006,44.421,38,C,45.288,858,PASS,45.273,295,1,140,115.38,38
S006,44.5,38,A,45.349,840,PASS,45.334,289,1,140,94.963,38
S006,44.067,38,B,44.839,764,FAIL,44.842,268,0,140,113.886,38
S006,44.084,38,D,44.897,805,PASS,44.885,277,1,140,94.94,38
S006,45.787,38,D,46.662,866,PASS,46.647,298,1,140,94.953,38
S006,44.266,38,B,45.076,802,FAIL,45.065,277,1,140,113.571,38
S006,44.177,38,A,45.016,830,PASS,44.999,285,1,140,94.956,38
S006,44.347,38,C,45.196,840,PASS,45.193,293,1,140,113.812,38
S006,44.407,38,D,45.257,841,PASS,45.247,291,1,140,94.932,38
S006,45.781,38,C,46.617,827,PASS,46.605,285,1,140,113.389,38
S006,44.374,38,C,45.242,859,PASS,45.227,296,1,150,82.955,38
S006,45.597,38,C,46.518,912,FAIL,46.5,313,1,150,82.944,38
S006,45.523,38,B,46.422,890,FAIL,46.402,305,1,150,82.949,38
S006,45.624,38,B,46.504,871,PASS,46.487,299,1,150,82.96,38
S006,44.278,38,B,45.144,857,PASS,45.129,295,1,150,82.96,38
S006,45.806,38,D,46.695,880,PASS,46.681,303,1,150,88.912,38
S006,44.311,38,D,45.171,851,PASS,45.156,293,1,150,88.884,38
S006,44.382,38,C,45.285,894,FAIL,45.267,307,1,150,82.951,38
S006,44.589,38,A,45.456,858,PASS,45.439,294,1,150,88.886,38
S006,44.299,38,A,45.149,841,PASS,45.136,290,1,150,88.889,38
S006,45.665,38,C,46.599,924,FAIL,46.578,316,0,150,82.954,38
S006,43.724,38,C,44.591,858,PASS,44.589,300,1,150,82.951,38
S006,44.461,38,D,45.36,890,FAIL,45.342,305,1,150,88.875,38
S006,44.294,38,B,45.146,843,PASS,45.142,294,1,150,82.95,38
S006,44.316,38,B,45.194,869,PASS,45.175,298,1,150,82.956,38
S006,44.22,38,D,45.097,868,PASS,45.08,298,1,150,88.882,38
S006,44.372,38,A,45.18,800,FAIL,45.173,277,1,150,88.892,38
S006,45.618,38,A,46.419,793,FAIL,46.406,273,1,150,88.89,38
S006,44.349,38,C,45.234,876,PASS,45.221,302,1,150,82.95,38
S006,44.279,38,C,45.145,857,PASS,45.13,295,1,150,82.953,38
S006,44.512,38,A,45.315,795,FAIL,45.301,273,1,150,88.908,38
S006,44.213,38,B,45.075,853,PASS,45.057,292,1,150,82.98,38
S006,45.748,38,B,46.587,830,PASS,46.572,285,1,150,82.946,38
S006,44.432,38,D,45.259,819,PASS,45.247,282,1,150,88.871,38
S006,44.389,38,D,45.299,901,FAIL,45.283,310,1,150,88.901,38
S006,43.716,38,A,44.545,821,PASS,44.532,283,1,150,88.864,38
S006,44.282,38,A,45.157,866,PASS,45.137,296,1,150,88.887,38
S006,44.347,38,A,45.201,845,PASS,45.187,291,1,150,88.898,38
S006,43.568,38,C,44.442,865,PASS,44.426,297,1,150,82.953,38
S006,45.494,38,C,46.435,931,FAIL,46.414,319,0,150,82.976,38
S006,45.704,38,C,46.608,895,FAIL,46.608,313,1,150,83.183,38
S006,44.445,38,B,45.17,718,FAIL,45.158,247,0,150,83.015,38
S006,45.595,38,B,46.489,885,PASS,46.471,303,1,150,82.947,38
S006,43.549,38,D,44.451,893,FAIL,44.441,309,1,150,88.875,38
S006,45.612,38,D,46.518,897,FAIL,46.505,309,1,150,88.894,38
S006,44.648,38,D,45.57,913,FAIL,45.55,312,1,150,88.907,38
S006,45.463,38,A,46.337,865,PASS,46.321,297,1,150,88.886,38
S006,44.264,38,A,45.128,855,PASS,45.11,293,1,150,88.893,38
S006,44.174,38,C,45.046,863,PASS,45.031,297,1,150,82.951,38
S006,45.416,38,D,46.309,884,PASS,46.291,303,1,140,95.409,38
S006,44.232,38,D,45.094,853,PASS,45.084,295,1,140,95.39,38
S006,45.554,38,B,46.358,796,FAIL,46.348,275,1,140,114.514,38
S006,43.67,38,B,44.49,812,PASS,44.475,279,1,140,113.877,38
S006,44.164,38,D,45.022,849,PASS,45.008,292,1,140,95.382,38
S006,44.384,38,C,45.262,869,PASS,45.246,299,1,140,113.786,38
S006,44.136,38,C,44.968,824,PASS,44.958,285,1,140,114.81,38
S006,43.416,38,A,44.201,777,FAIL,44.188,267,0,140,95.389,38
S006,44.469,38,A,45.322,844,PASS,45.307,290,1,140,95.398,38
S006,44.194,38,C,45.017,815,PASS,45.003,280,1,140,113.912,38
S006,43.671,38,D,44.515,835,PASS,44.502,288,1,140,95.395,38
S006,43.793,38,D,44.697,895,FAIL,44.675,306,1,140,95.382,38
S006,43.817,38,B,44.61,785,FAIL,44.599,271,0,140,113.99,38
S006,44.169,38,B,44.984,807,PASS,44.963,275,1,140,115.668,38
S006,44.491,38,B,45.284,785,FAIL,45.273,271,0,140,113.916,38
S006,45.565,38,C,46.419,845,PASS,46.405,291,1,140,113.407,38
S006,44.431,38,C,45.283,843,PASS,45.27,291,1,140,113.987,38
S006,45.709,38,A,46.54,823,PASS,46.538,287,1,140,95.394,38
S006,45.759,38,A,46.639,871,PASS,46.63,302,1,140,95.381,38
S006,44.183,38,D,45.085,893,FAIL,45.07,307,1,140,95.392,38
S006,44.41,38,D,45.289,870,PASS,45.281,302,1,140,95.393,38
S006,45.655,38,D,46.515,851,PASS,46.511,297,1,140,95.392,38
S006,45.671,38,B,46.476,797,FAIL,46.472,277,1,140,113.926,38
S006,44.271,38,B,45.126,846,PASS,45.115,292,1,140,113.814,38
S006,43.527,38,C,44.446,910,FAIL,44.43,313,1,140,113.988,38
S006,44.107,38,A,44.951,835,PASS,44.937,288,1,140,95.412,38
S006,44.455,38,B,45.292,828,PASS,45.277,285,1,140,114.394,38
S006,44.028,38,B,44.84,804,FAIL,44.825,276,1,140,113.956,38
S006,44.526,38,C,45.424,889,PASS,45.409,306,1,140,114.384,38
S006,44.111,38,D,44.892,773,FAIL,44.88,266,0,140,95.381,38
S006,45.612,38,C,46.526,905,FAIL,46.509,311,1,140,113.942,38
S006,44.475,38,D,45.286,803,FAIL,45.274,277,1,140,95.482,38
S006,43.968,38,A,44.825,848,PASS,44.807,291,1,140,95.39,38
S006,44.082,38,D,44.898,808,PASS,44.883,277,1,140,95.392,38
S006,43.786,38,A,44.632,837,PASS,44.628,292,1,140,95.347,38
S006,44.461,38,C,45.338,868,PASS,45.314,296,1,140,113.971,38
S006,43.37,38,C,44.243,864,PASS,44.221,295,1,140,113.911,38
S006,45.539,38,B,46.347,800,FAIL,46.341,278,1,140,113.925,38
S006,45.623,38,B,46.442,811,PASS,46.433,281,1,140,113.952,38
S006,43.465,38,A,44.255,782,FAIL,44.239,268,0,140,95.396,38
S006,44.635,38,A,45.466,823,PASS,45.451,283,1,140,95.386,38
S006,43.669,38,D,44.424,747,FAIL,44.416,259,0,140,95.399,38
S006,45.67,38,D,46.543,864,PASS,46.522,295,1,140,95.385,38
S006,44.613,38,B,45.44,819,PASS,45.42,280,1,140,113.928,38
S006,44.185,38,C,45.095,901,FAIL,45.083,311,1,140,113.968,38
S006,45.578,38,B,46.445,858,PASS,46.436,297,1,140,113.956,38
S006,44.621,38,C,45.499,869,PASS,45.48,298,1,140,113.898,38
S006,44.478,38,A,45.337,850,PASS,45.319,291,1,150,88.873,38
